20141029.000000,1.000000,11.000000
20141101.000000,0.000000,14.000000
20141102.000000,0.000000,13.000000
20141104.000000,1.000000,18.000000
20141105.000000,0.000000,1.000000
20141107.000000,1.000000,15.000000
20141109.000000,1.000000,4.000000
20141111.000000,1.000000,14.000000
20141113.000000,1.000000,6.000000
20141115.000000,1.000000,20.000000
20141119.000000,1.000000,28.000000
20141121.000000,1.000000,10.000000
20141122.000000,0.000000,7.000000
20141124.000000,1.000000,24.000000
20141126.000000,0.000000,11.000000
20141128.000000,1.000000,26.000000
20141130.000000,0.000000,23.000000
20141202.000000,0.000000,25.000000
20141203.000000,0.000000,20.000000
20141205.000000,1.000000,7.000000
20141208.000000,1.000000,16.000000
20141209.000000,0.000000,7.000000
20141212.000000,1.000000,9.000000
20141214.000000,0.000000,3.000000
20141215.000000,1.000000,14.000000
20141217.000000,1.000000,2.000000
20141219.000000,0.000000,8.000000
20141221.000000,1.000000,3.000000
20141222.000000,0.000000,6.000000
20141227.000000,0.000000,22.000000
20141228.000000,0.000000,16.000000
20141230.000000,0.000000,19.000000
20150102.000000,0.000000,21.000000
20150104.000000,0.000000,24.000000
20150108.000000,1.000000,12.000000
20150110.000000,1.000000,1.000000
20150112.000000,1.000000,8.000000
20150114.000000,1.000000,4.000000
20150116.000000,1.000000,11.000000
20150118.000000,1.000000,29.000000
20150119.000000,0.000000,10.000000
20150121.000000,0.000000,28.000000
20150123.000000,0.000000,4.000000
20150125.000000,1.000000,8.000000
20150127.000000,0.000000,9.000000
20150128.000000,1.000000,25.000000
20150130.000000,0.000000,2.000000
20150131.000000,0.000000,15.000000
20150202.000000,1.000000,10.000000
20150204.000000,1.000000,2.000000
20150206.000000,1.000000,22.000000
20150208.000000,1.000000,30.000000
20150211.000000,1.000000,15.000000
20150220.000000,0.000000,11.000000
20150221.000000,0.000000,27.000000
20150223.000000,0.000000,29.000000
20150224.000000,0.000000,26.000000
20150227.000000,1.000000,21.000000
20150228.000000,0.000000,3.000000
20150302.000000,0.000000,4.000000
20150304.000000,1.000000,7.000000
20150306.000000,0.000000,12.000000
20150308.000000,0.000000,18.000000
20150310.000000,0.000000,30.000000
20150313.000000,1.000000,13.000000
20150315.000000,1.000000,19.000000
20150316.000000,0.000000,9.000000
20150318.000000,1.000000,17.000000
20150320.000000,0.000000,6.000000
20150322.000000,1.000000,3.000000
20150324.000000,0.000000,8.000000
20150325.000000,1.000000,6.000000
20150327.000000,1.000000,23.000000
20150330.000000,1.000000,27.000000
20150401.000000,0.000000,17.000000
20150403.000000,0.000000,2.000000
20150404.000000,1.000000,1.000000
20150408.000000,0.000000,12.000000
20150410.000000,0.000000,14.000000
20150411.000000,0.000000,13.000000
20150414.000000,0.000000,1.000000
20150415.000000,1.000000,12.000000
