20141029.000000,1.000000,27.000000
20141030.000000,0.000000,26.000000
20141101.000000,1.000000,24.000000
20141103.000000,0.000000,22.000000
20141105.000000,1.000000,7.000000
20141107.000000,1.000000,26.000000
20141109.000000,0.000000,8.000000
20141110.000000,0.000000,9.000000
20141112.000000,0.000000,11.000000
20141114.000000,0.000000,3.000000
20141115.000000,0.000000,5.000000
20141118.000000,1.000000,18.000000
20141121.000000,0.000000,21.000000
20141122.000000,1.000000,29.000000
20141124.000000,1.000000,6.000000
20141126.000000,0.000000,18.000000
20141129.000000,1.000000,22.000000
20141201.000000,1.000000,16.000000
20141203.000000,1.000000,5.000000
20141205.000000,1.000000,14.000000
20141208.000000,0.000000,25.000000
20141209.000000,1.000000,30.000000
20141212.000000,1.000000,13.000000
20141214.000000,0.000000,15.000000
20141216.000000,0.000000,29.000000
20141217.000000,0.000000,13.000000
20141219.000000,0.000000,14.000000
20141220.000000,0.000000,12.000000
20141222.000000,0.000000,28.000000
20141227.000000,1.000000,4.000000
20141229.000000,0.000000,22.000000
20141230.000000,1.000000,17.000000
20150102.000000,1.000000,11.000000
20150103.000000,0.000000,17.000000
20150105.000000,1.000000,9.000000
20150107.000000,0.000000,6.000000
20150109.000000,0.000000,18.000000
20150110.000000,0.000000,27.000000
20150113.000000,1.000000,21.000000
20150116.000000,1.000000,23.000000
20150118.000000,0.000000,30.000000
20150121.000000,0.000000,7.000000
20150122.000000,0.000000,10.000000
20150124.000000,1.000000,2.000000
20150126.000000,1.000000,1.000000
20150128.000000,1.000000,22.000000
20150130.000000,1.000000,21.000000
20150203.000000,0.000000,19.000000
20150204.000000,1.000000,28.000000
20150206.000000,0.000000,24.000000
20150207.000000,1.000000,25.000000
20150209.000000,0.000000,29.000000
20150211.000000,0.000000,26.000000
20150220.000000,1.000000,19.000000
20150223.000000,1.000000,30.000000
20150225.000000,1.000000,23.000000
20150227.000000,0.000000,16.000000
20150228.000000,1.000000,10.000000
20150303.000000,0.000000,28.000000
20150304.000000,0.000000,1.000000
20150306.000000,0.000000,4.000000
20150308.000000,0.000000,2.000000
20150310.000000,1.000000,3.000000
20150312.000000,1.000000,27.000000
20150314.000000,1.000000,8.000000
20150316.000000,1.000000,12.000000
20150318.000000,1.000000,15.000000
20150319.000000,0.000000,23.000000
20150321.000000,0.000000,21.000000
20150323.000000,1.000000,17.000000
20150325.000000,1.000000,19.000000
20150327.000000,0.000000,16.000000
20150328.000000,1.000000,18.000000
20150330.000000,0.000000,17.000000
20150401.000000,1.000000,16.000000
20150404.000000,0.000000,24.000000
20150405.000000,0.000000,25.000000
20150408.000000,1.000000,25.000000
20150410.000000,1.000000,28.000000
20150411.000000,0.000000,19.000000
20150413.000000,1.000000,26.000000
20150415.000000,0.000000,27.000000
