Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Detroit Pistons,DET @ DEN,2014-10-29,L,240,79,31,84,36.9,6,26,23.1,11,19,57.9,8,37,45,15,4,5,16,27,-10
Detroit Pistons,DET @ MIN,2014-10-30,L,240,91,38,91,41.8,7,21,33.3,8,13,61.5,14,32,46,20,3,5,12,24,-6
Detroit Pistons,DET vs. BKN,2014-11-01,L,240,90,32,76,42.1,1,17,5.9,25,35,71.4,10,31,41,21,3,3,7,15,-12
Detroit Pistons,DET vs. NYK,2014-11-05,W,240,98,32,87,36.8,11,23,47.8,23,33,69.7,19,36,55,17,5,4,8,16,3
Detroit Pistons,DET vs. MIL,2014-11-07,W,240,98,37,75,49.3,11,23,47.8,13,24,54.2,12,28,40,18,7,5,19,24,3
Detroit Pistons,DET vs. UTA,2014-11-09,L,240,96,36,93,38.7,6,23,26.1,18,25,72,18,33,51,19,6,2,11,22,-1
Detroit Pistons,DET @ CHI,2014-11-10,L,240,91,34,80,42.5,7,14,50,16,25,64,9,37,46,19,5,6,15,21,-11
Detroit Pistons,DET @ WAS,2014-11-12,L,240,103,38,81,46.9,9,22,40.9,18,22,81.8,7,32,39,19,5,6,14,25,-4
Detroit Pistons,DET @ OKC,2014-11-14,W,265,96,38,89,42.7,11,31,35.5,9,15,60,14,41,55,18,8,5,17,17,7
Detroit Pistons,DET @ MEM,2014-11-15,L,240,88,34,82,41.5,10,26,38.5,10,17,58.8,9,34,43,15,4,6,10,22,-7
Detroit Pistons,DET vs. ORL,2014-11-17,L,240,93,32,80,40,11,24,45.8,18,24,75,10,31,41,17,5,4,14,19,-14
Detroit Pistons,DET vs. PHX,2014-11-19,L,240,86,33,87,37.9,7,25,28,13,19,68.4,15,28,43,21,9,1,15,16,-2
Detroit Pistons,DET @ ATL,2014-11-21,L,240,89,31,83,37.3,4,21,19,23,24,95.8,13,32,45,12,6,3,12,20,-10
Detroit Pistons,DET @ MIL,2014-11-25,L,240,86,36,78,46.2,7,20,35,7,17,41.2,8,28,36,23,7,5,19,18,-12
Detroit Pistons,DET vs. LAC,2014-11-26,L,240,98,35,78,44.9,10,27,37,18,24,75,12,26,38,18,8,4,16,17,-6
Detroit Pistons,DET vs. MIL,2014-11-28,L,240,88,34,83,41,6,23,26.1,14,25,56,14,25,39,25,8,5,14,19,-16
Detroit Pistons,DET vs. GSW,2014-11-30,L,240,93,33,91,36.3,11,23,47.8,16,24,66.7,15,29,44,25,11,5,13,20,-11
Detroit Pistons,DET vs. LAL,2014-12-02,L,240,96,33,90,36.7,6,21,28.6,24,31,77.4,16,33,49,20,6,5,14,16,-10
Detroit Pistons,DET @ BOS,2014-12-03,L,265,102,37,102,36.3,8,27,29.6,20,29,69,16,39,55,20,7,7,12,23,-7
Detroit Pistons,DET vs. PHI,2014-12-06,L,265,101,34,87,39.1,6,23,26.1,27,35,77.1,12,35,47,22,11,6,19,24,-7
Detroit Pistons,DET vs. OKC,2014-12-07,L,240,94,34,76,44.7,7,23,30.4,19,28,67.9,8,31,39,25,5,1,14,21,-2
Detroit Pistons,DET vs. POR,2014-12-09,L,240,86,34,97,35.1,5,22,22.7,13,16,81.3,17,30,47,23,7,2,9,8,-12
Detroit Pistons,DET @ PHX,2014-12-12,W,240,105,40,84,47.6,4,15,26.7,21,27,77.8,13,34,47,17,11,3,18,18,2
Detroit Pistons,DET @ SAC,2014-12-13,W,240,95,35,79,44.3,6,20,30,19,23,82.6,8,35,43,22,10,9,15,18,5
Detroit Pistons,DET @ LAC,2014-12-15,L,240,91,35,83,42.2,8,27,29.6,13,22,59.1,17,24,41,23,10,3,18,19,-22
Detroit Pistons,DET vs. DAL,2014-12-17,L,240,106,40,89,44.9,13,33,39.4,13,19,68.4,10,32,42,22,9,4,11,27,-11
Detroit Pistons,DET vs. TOR,2014-12-19,L,240,100,41,94,43.6,8,25,32,10,15,66.7,14,35,49,28,5,7,11,20,-10
Detroit Pistons,DET @ BKN,2014-12-21,L,240,105,40,91,44,9,27,33.3,16,26,61.5,18,32,50,26,10,6,14,22,-5
Detroit Pistons,DET vs. IND,2014-12-26,W,240,119,47,86,54.7,10,26,38.5,15,29,51.7,12,30,42,25,11,6,11,22,10
Detroit Pistons,DET @ CLE,2014-12-28,W,240,103,41,91,45.1,17,31,54.8,4,9,44.4,14,33,47,21,12,6,11,21,23
Detroit Pistons,DET @ ORL,2014-12-30,W,240,109,40,86,46.5,14,33,42.4,15,29,51.7,16,38,54,22,9,9,11,14,23
Detroit Pistons,DET @ NYK,2015-01-02,W,240,97,38,76,50,13,33,39.4,8,14,57.1,9,40,49,24,10,3,17,16,16
Detroit Pistons,DET vs. SAC,2015-01-04,W,240,114,45,91,49.5,12,31,38.7,12,16,75,8,41,49,21,8,3,13,27,19
Detroit Pistons,DET @ SAS,2015-01-06,W,240,105,41,87,47.1,3,19,15.8,20,28,71.4,15,30,45,19,10,3,15,28,1
Detroit Pistons,DET @ DAL,2015-01-07,W,240,108,43,97,44.3,10,21,47.6,12,14,85.7,18,42,60,22,9,2,16,17,13
